customer_id,signup_date,tenure_days,subscription_tier,monthly_reoccuring_revenue,company_size,industry,logins_30d,session_duration_avg,features_used,power_feature_usage,days_since_last_login,support_tickets_30d,ticket_sentiment,net_promoter_score,payment_failures,usage_vs_plan,churned
cust_00251,2025-06-26,67,basic,49,11-50,tech,17,15.8,5,5,0,0,0.83,10,0,0.43,0
cust_00252,2023-09-08,724,free,0,1-10,healthcare,5,8.2,1,0,14,3,-0.05,4,0,0.54,1
cust_00253,2025-01-08,236,basic,49,1-10,finance,2,6.5,3,1,12,1,0.82,9,0,0.16,1
cust_00254,2023-11-15,656,basic,49,51-200,tech,0,5.0,2,0,0,0,0.69,7,1,0.42,1
cust_00255,2024-10-01,335,free,0,1-10,tech,14,19.4,10,0,0,0,0.84,7,0,0.65,0
cust_00256,2025-02-20,193,free,0,11-50,tech,3,5.0,1,0,19,3,-0.27,0,0,0.27,1
cust_00257,2023-12-29,612,basic,49,11-50,other,15,10.0,9,2,14,0,0.55,10,0,0.53,0
cust_00258,2024-06-27,431,free,0,1-10,healthcare,13,62.0,8,0,6,0,0.51,7,0,0.66,0
cust_00259,2023-11-19,652,basic,49,1-10,other,14,27.8,4,2,2,1,0.43,9,0,0.88,0
cust_00260,2024-12-25,250,basic,49,1-10,healthcare,11,19.0,11,1,4,0,0.89,7,0,0.84,0
cust_00261,2023-12-08,633,free,0,51-200,finance,3,5.0,5,0,25,1,0.44,8,0,0.16,1
cust_00262,2025-03-29,156,free,0,200+,other,17,66.9,10,0,3,0,0.86,7,0,0.45,0
cust_00263,2023-10-03,699,free,0,1-10,other,14,32.0,11,0,1,1,0.41,8,0,0.95,0
cust_00264,2024-11-27,278,free,0,1-10,retail,14,19.5,7,0,4,1,0.63,8,0,0.84,0
cust_00265,2024-04-17,502,basic,49,1-10,tech,14,32.2,4,4,0,0,0.59,9,0,0.54,0
cust_00266,2023-11-04,667,free,0,200+,tech,2,6.1,7,0,8,1,0.37,8,1,0.22,1
cust_00267,2024-12-25,250,premium,199,11-50,other,15,30.2,8,0,3,0,0.2,7,0,0.91,0
cust_00268,2025-06-03,90,free,0,11-50,healthcare,14,10.0,8,0,6,0,0.69,8,0,0.88,0
cust_00269,2023-12-30,611,free,0,51-200,other,1,13.5,4,0,4,1,0.27,7,1,0.18,1
cust_00270,2025-05-12,112,free,0,1-10,other,10,12.4,5,0,8,0,0.48,10,0,0.64,0
cust_00271,2024-03-08,542,free,0,1-10,tech,13,51.8,7,0,0,0,0.76,9,0,0.45,0
cust_00272,2024-09-28,338,basic,49,51-200,healthcare,11,74.1,9,1,0,1,0.77,7,0,0.76,0
cust_00273,2024-08-11,386,basic,49,11-50,finance,3,7.1,2,0,10,2,0.33,10,0,0.52,1
cust_00274,2023-09-23,709,basic,49,1-10,tech,14,49.9,8,2,0,0,0.63,9,0,0.49,0
cust_00275,2023-09-18,714,free,0,11-50,other,1,5.0,1,0,2,2,-0.18,3,0,0.48,1
cust_00276,2025-02-18,195,premium,199,51-200,finance,2,5.0,2,1,16,1,0.53,10,0,0.48,1
cust_00277,2024-10-27,309,premium,199,51-200,retail,16,128.3,3,2,11,0,0.52,7,0,0.43,0
cust_00278,2024-11-24,281,free,0,1-10,retail,6,24.0,7,0,2,0,0.61,8,0,0.94,0
cust_00279,2025-02-08,205,free,0,51-200,healthcare,24,59.8,4,0,0,0,0.51,7,0,0.88,0
cust_00280,2023-12-07,634,basic,49,11-50,retail,1,5.0,5,0,6,0,0.3,7,0,0.53,1
cust_00281,2024-09-30,336,free,0,1-10,other,17,38.2,9,0,1,1,0.64,10,0,0.41,0
cust_00282,2024-01-26,584,basic,49,11-50,finance,15,10.0,7,2,6,1,0.54,9,0,0.91,0
cust_00283,2025-01-18,226,free,0,1-10,other,2,5.0,1,0,0,1,0.74,10,0,0.37,1
cust_00284,2024-11-17,288,basic,49,1-10,finance,14,97.6,10,3,0,0,0.9,7,0,0.68,0
cust_00285,2023-10-15,687,free,0,11-50,tech,3,7.5,4,0,11,0,0.51,7,1,0.46,1
cust_00286,2023-10-21,681,basic,49,51-200,other,17,183.1,11,2,2,0,0.75,7,0,0.56,0
cust_00287,2024-08-26,371,basic,49,200+,healthcare,15,36.7,12,2,6,1,0.35,8,0,0.56,0
cust_00288,2025-07-21,42,free,0,51-200,healthcare,2,7.7,5,0,22,1,0.35,8,0,0.47,1
cust_00289,2024-10-03,333,basic,49,1-10,retail,15,107.4,7,1,0,0,0.28,8,0,0.93,0
cust_00290,2025-02-24,189,free,0,51-200,finance,17,11.8,4,0,5,0,0.66,9,0,0.72,0
cust_00291,2024-06-09,449,free,0,11-50,tech,17,12.8,5,0,0,0,0.33,9,0,0.95,0
cust_00292,2025-07-02,61,free,0,200+,finance,16,18.0,5,0,7,0,0.27,8,0,0.61,0
cust_00293,2023-10-20,682,basic,49,200+,other,11,53.9,8,1,1,0,0.81,9,0,0.46,0
cust_00294,2024-10-25,311,free,0,1-10,tech,19,105.0,7,0,0,1,0.68,8,0,0.82,0
cust_00295,2024-12-18,257,free,0,51-200,other,19,46.6,9,0,2,1,0.72,9,0,0.44,0
cust_00296,2024-01-01,609,basic,49,1-10,tech,17,27.1,9,2,8,1,0.71,8,0,0.75,0
cust_00297,2025-07-17,46,basic,49,11-50,tech,16,21.4,8,0,0,0,0.59,7,0,0.69,0
cust_00298,2024-04-26,493,basic,49,51-200,healthcare,13,14.5,13,1,3,1,0.57,7,0,0.91,0
cust_00299,2023-10-20,682,free,0,11-50,finance,14,24.0,10,0,0,0,0.3,10,0,0.52,0
cust_00300,2023-11-21,650,free,0,51-200,retail,14,52.3,13,0,0,0,0.64,8,0,0.68,0
cust_00301,2024-12-17,258,free,0,11-50,healthcare,17,12.0,11,0,0,0,0.34,7,0,0.84,0
cust_00302,2025-03-20,165,free,0,1-10,tech,15,31.6,9,0,0,2,0.37,9,0,0.84,0
cust_00303,2024-08-13,384,basic,49,11-50,finance,19,18.8,6,0,4,0,0.64,8,0,0.47,0
cust_00304,2024-12-10,265,free,0,11-50,healthcare,0,8.0,3,0,4,0,0.74,7,0,0.33,1
cust_00305,2025-07-19,44,free,0,1-10,tech,18,34.3,18,0,2,0,0.22,10,0,0.54,0
cust_00306,2023-12-28,613,free,0,1-10,retail,21,64.0,11,0,7,0,0.46,10,0,0.69,0
cust_00307,2023-11-02,669,free,0,1-10,healthcare,9,27.3,10,0,2,2,0.75,7,0,0.43,0
cust_00308,2025-01-11,233,free,0,1-10,healthcare,15,54.9,8,0,0,0,0.54,7,0,0.78,0
cust_00309,2023-12-09,632,basic,49,1-10,finance,3,5.0,1,0,14,0,0.89,7,1,0.6,1
cust_00310,2023-10-05,697,basic,49,1-10,tech,14,10.0,5,3,1,0,0.67,10,0,0.57,0
cust_00311,2024-10-18,318,free,0,11-50,tech,13,55.0,9,0,6,1,0.33,7,0,0.6,0
cust_00312,2024-03-10,540,free,0,51-200,tech,23,94.0,4,0,1,1,0.37,9,0,0.55,0
cust_00313,2024-03-19,531,free,0,1-10,healthcare,23,28.8,7,0,1,0,0.43,7,0,0.48,0
cust_00314,2025-05-09,115,free,0,51-200,tech,15,12.5,6,0,5,0,0.42,10,0,0.49,0
cust_00315,2025-05-30,94,free,0,1-10,finance,0,23.0,3,0,23,0,0.29,9,0,0.3,1
cust_00316,2024-12-09,266,free,0,200+,tech,15,46.5,10,0,1,0,0.9,10,0,0.86,0
cust_00317,2024-09-15,351,free,0,11-50,tech,3,7.1,2,0,4,0,0.56,9,0,0.57,1
cust_00318,2024-10-12,324,basic,49,51-200,healthcare,14,15.8,7,0,1,1,0.52,8,0,0.56,0
cust_00319,2024-07-14,414,basic,49,200+,finance,11,20.6,3,2,0,0,0.55,7,0,0.55,0
cust_00320,2024-08-12,385,basic,49,51-200,tech,10,60.1,14,5,4,0,0.89,7,0,0.44,0
cust_00321,2024-02-21,558,free,0,11-50,other,15,19.0,9,0,2,0,0.38,9,0,0.41,0
cust_00322,2024-01-24,586,free,0,51-200,other,13,12.6,3,0,0,0,0.81,10,0,0.41,0
cust_00323,2025-05-05,119,free,0,1-10,healthcare,18,51.6,4,0,6,0,0.71,10,0,0.87,0
cust_00324,2023-09-05,727,free,0,51-200,healthcare,15,32.1,9,0,1,1,0.7,9,0,0.49,0
cust_00325,2024-04-29,490,free,0,11-50,retail,13,41.4,13,0,1,1,0.87,10,0,0.75,0
cust_00326,2023-12-16,625,free,0,1-10,tech,13,33.8,13,0,5,1,0.26,10,0,0.44,0
cust_00327,2024-09-02,364,free,0,1-10,other,13,36.5,5,0,1,1,0.32,8,0,0.59,0
cust_00328,2025-06-05,88,premium,199,1-10,finance,13,37.8,7,4,1,0,0.32,9,0,0.66,0
cust_00329,2025-02-25,188,free,0,200+,finance,14,66.8,6,0,3,0,0.61,7,0,0.55,0
cust_00330,2023-11-21,650,premium,199,200+,tech,2,5.0,1,1,32,1,0.56,7,1,0.27,1
cust_00331,2023-11-04,667,basic,49,11-50,finance,19,15.7,6,4,0,0,0.46,10,0,0.86,0
cust_00332,2025-04-28,126,free,0,1-10,finance,13,55.1,6,0,3,3,0.89,9,0,0.75,0
cust_00333,2024-08-05,392,free,0,51-200,finance,3,5.1,7,0,32,2,0.06,2,1,0.21,1
cust_00334,2024-02-03,576,premium,199,51-200,healthcare,14,34.4,8,2,5,1,0.3,9,0,0.57,0
cust_00335,2024-12-18,257,basic,49,1-10,finance,17,14.1,12,5,1,0,0.47,9,0,0.76,0
cust_00336,2024-12-19,256,basic,49,11-50,retail,17,30.7,4,5,1,0,0.42,8,0,0.61,0
cust_00337,2024-05-18,471,free,0,200+,finance,19,69.0,5,0,1,1,0.88,10,0,0.6,0
cust_00338,2024-06-23,435,free,0,51-200,retail,2,19.5,3,0,12,2,0.06,1,1,0.31,1
cust_00339,2024-08-10,387,free,0,1-10,finance,11,21.9,10,0,2,1,0.77,8,0,0.44,0
cust_00340,2025-04-23,131,basic,49,51-200,tech,13,37.0,7,2,5,1,0.44,7,0,0.85,0
cust_00341,2025-01-02,242,premium,199,51-200,other,15,21.2,8,1,8,1,0.26,8,0,0.71,0
cust_00342,2024-08-09,388,free,0,11-50,finance,0,8.2,3,0,10,6,0.0,2,0,0.44,1
cust_00343,2024-02-13,566,free,0,11-50,tech,2,5.0,4,0,0,4,-0.18,6,0,0.26,1
cust_00344,2024-05-28,461,free,0,1-10,healthcare,1,5.0,3,0,0,0,0.72,8,1,0.5,1
cust_00345,2024-04-21,498,free,0,11-50,retail,16,13.3,10,0,4,2,0.62,8,0,0.58,0
cust_00346,2024-03-22,528,premium,199,11-50,retail,14,12.6,4,1,0,1,0.9,9,0,0.7,0
cust_00347,2024-02-06,573,basic,49,51-200,tech,15,29.1,11,1,0,1,0.48,7,0,0.76,0
cust_00348,2024-09-03,363,free,0,1-10,healthcare,15,38.1,8,0,3,1,0.85,9,0,0.82,0
cust_00349,2025-06-21,72,basic,49,51-200,finance,14,73.4,5,2,7,0,0.34,7,0,0.41,0
cust_00350,2025-05-03,121,premium,199,11-50,tech,14,19.4,9,1,12,0,0.61,9,0,0.7,0
cust_00351,2024-04-02,517,basic,49,1-10,retail,23,44.4,8,1,4,1,0.75,7,0,0.67,0
cust_00352,2025-07-21,42,free,0,51-200,tech,17,69.8,7,0,4,1,0.45,8,0,0.73,0
cust_00353,2024-12-06,269,basic,49,11-50,tech,17,72.7,7,2,8,1,0.4,8,0,0.83,0
cust_00354,2025-01-21,223,basic,49,1-10,finance,14,44.8,7,3,2,0,0.74,7,0,0.62,0
cust_00355,2023-11-08,663,basic,49,11-50,tech,9,20.5,8,1,5,0,0.71,10,0,0.94,0
cust_00356,2024-02-28,551,basic,49,1-10,retail,17,10.0,8,5,1,0,0.65,10,0,0.48,0
cust_00357,2024-05-21,468,free,0,11-50,tech,2,5.0,4,0,22,0,0.33,10,0,0.2,1
cust_00358,2025-04-19,135,free,0,1-10,tech,12,25.8,10,0,1,0,0.31,10,0,0.4,0
cust_00359,2024-09-29,337,free,0,51-200,tech,2,5.0,4,0,20,0,0.82,9,0,0.56,1
cust_00360,2024-08-31,366,basic,49,1-10,tech,25,42.5,11,2,0,0,0.49,9,0,0.84,0
cust_00361,2024-12-26,249,free,0,11-50,healthcare,18,57.2,7,0,0,0,0.7,7,0,0.76,0
cust_00362,2024-03-23,527,free,0,1-10,healthcare,14,27.7,13,0,1,0,0.42,9,0,0.85,0
cust_00363,2023-09-12,720,premium,199,1-10,other,2,5.0,6,1,6,1,0.71,10,0,0.3,1
cust_00364,2023-09-05,727,basic,49,11-50,other,10,13.2,6,1,4,0,0.87,7,0,0.72,0
cust_00365,2025-04-15,139,basic,49,51-200,finance,23,32.6,10,2,0,0,0.64,7,0,0.55,0
cust_00366,2025-01-12,232,basic,49,1-10,healthcare,10,21.7,5,2,1,1,0.65,8,0,0.56,0
cust_00367,2024-05-11,478,free,0,11-50,tech,11,35.5,11,0,1,1,0.39,8,0,0.74,0
cust_00368,2025-06-28,65,premium,199,11-50,tech,1,7.4,3,1,31,0,0.86,8,0,0.32,1
cust_00369,2023-10-11,691,premium,199,11-50,tech,9,60.8,8,3,3,2,0.68,7,0,0.79,0
cust_00370,2024-12-03,272,free,0,1-10,retail,13,38.3,9,0,5,0,0.2,8,0,0.73,0
cust_00371,2024-05-04,485,free,0,1-10,retail,2,5.0,1,0,8,0,0.39,7,0,0.54,1
cust_00372,2023-11-14,657,premium,199,1-10,finance,16,32.7,8,5,4,0,0.78,9,0,0.45,0
cust_00373,2024-11-13,292,basic,49,11-50,tech,16,60.4,10,0,1,2,0.69,8,0,0.82,0
cust_00374,2025-05-16,108,premium,199,1-10,healthcare,20,39.1,6,2,3,0,0.63,9,0,0.57,0
cust_00375,2024-03-13,537,free,0,11-50,tech,18,36.2,9,0,2,1,0.28,10,0,0.67,0
cust_00376,2024-10-28,308,free,0,11-50,other,17,90.6,11,0,3,1,0.77,8,0,0.65,0
cust_00377,2024-05-26,463,basic,49,1-10,tech,11,49.2,5,0,1,0,0.33,10,0,0.84,0
cust_00378,2025-01-06,238,free,0,1-10,retail,17,21.2,9,0,3,0,0.79,10,0,0.84,0
cust_00379,2024-11-07,298,premium,199,11-50,other,13,40.2,8,2,0,0,0.69,7,0,0.87,0
cust_00380,2024-03-16,534,basic,49,11-50,finance,3,5.0,6,2,22,0,0.6,10,0,0.44,1
cust_00381,2024-03-12,538,free,0,51-200,retail,11,60.6,8,0,0,0,0.33,10,0,0.7,0
cust_00382,2023-09-28,704,free,0,1-10,finance,14,37.2,6,0,2,0,0.49,7,0,0.81,0
cust_00383,2023-11-24,647,free,0,1-10,finance,22,47.5,4,0,6,1,0.5,10,0,0.72,0
cust_00384,2023-10-15,687,free,0,1-10,other,24,62.9,5,0,0,0,0.35,8,0,0.94,0
cust_00385,2023-12-08,633,basic,49,1-10,retail,16,18.1,13,3,1,0,0.84,7,0,0.84,0
cust_00386,2025-05-05,119,free,0,1-10,other,12,87.3,9,0,2,3,0.6,10,0,0.55,0
cust_00387,2025-05-06,118,premium,199,1-10,retail,19,65.4,3,1,0,0,0.59,8,0,0.77,0
cust_00388,2024-04-27,492,free,0,1-10,retail,15,10.0,10,0,0,0,0.6,7,0,0.8,0
cust_00389,2025-05-08,116,free,0,1-10,tech,19,10.0,9,0,0,0,0.3,7,0,0.78,0
cust_00390,2024-06-02,456,free,0,11-50,retail,13,36.4,6,0,1,1,0.8,8,0,0.9,0
cust_00391,2023-10-04,698,basic,49,11-50,tech,17,17.8,9,0,7,0,0.75,7,0,0.91,0
cust_00392,2024-01-07,603,premium,199,51-200,tech,18,10.0,10,3,3,0,0.48,10,0,0.84,0
cust_00393,2024-07-26,402,free,0,11-50,healthcare,1,5.0,1,0,0,1,0.59,9,0,0.59,1
cust_00394,2023-11-15,656,free,0,11-50,other,13,30.8,10,0,0,0,0.28,8,0,0.78,0
cust_00395,2024-06-11,447,basic,49,1-10,finance,4,5.0,4,2,14,0,0.39,7,0,0.16,1
cust_00396,2025-04-02,152,basic,49,11-50,tech,3,36.1,7,0,1,0,0.46,9,0,0.7,0
cust_00397,2025-06-03,90,basic,49,1-10,tech,11,41.8,11,1,10,3,0.85,10,0,0.68,0
cust_00398,2023-12-07,634,basic,49,200+,other,10,49.3,6,2,0,0,0.43,7,0,0.42,0
cust_00399,2024-09-13,353,basic,49,51-200,finance,16,86.6,5,1,7,1,0.47,9,0,0.73,0
cust_00400,2023-12-25,616,premium,199,11-50,tech,14,10.0,9,3,1,1,0.77,10,0,0.87,0
cust_00401,2025-03-30,155,basic,49,1-10,finance,19,36.1,7,1,3,0,0.77,7,0,0.83,0
cust_00402,2025-02-15,198,free,0,200+,other,15,34.9,6,0,4,3,0.32,10,0,0.88,0
cust_00403,2024-06-10,448,basic,49,11-50,tech,20,49.8,5,2,3,0,0.58,7,0,0.5,0
cust_00404,2024-01-27,583,free,0,200+,other,4,5.0,5,0,15,1,0.12,3,0,0.23,1
cust_00405,2024-12-04,271,free,0,1-10,tech,3,6.7,3,0,19,4,0.75,8,0,0.4,1
cust_00406,2025-08-02,30,free,0,11-50,healthcare,1,5.0,3,0,20,0,0.48,7,0,0.21,1
cust_00407,2025-01-18,226,free,0,11-50,healthcare,18,39.1,8,0,0,0,0.45,10,0,0.83,0
cust_00408,2024-09-01,365,premium,199,11-50,healthcare,1,8.5,1,0,13,3,-0.44,2,1,0.57,1
cust_00409,2024-08-18,379,free,0,51-200,finance,13,83.7,12,0,1,0,0.31,8,0,0.45,0
cust_00410,2024-03-17,533,free,0,1-10,retail,23,49.6,4,0,3,0,0.59,9,0,0.55,0
cust_00411,2025-07-31,32,free,0,1-10,retail,1,19.2,2,0,2,1,0.8,10,0,0.2,1
cust_00412,2024-02-02,577,free,0,1-10,other,11,24.9,10,0,0,0,0.52,8,0,0.53,0
cust_00413,2023-09-12,720,premium,199,11-50,tech,20,44.0,9,1,1,1,0.46,10,0,0.74,0
cust_00414,2023-10-06,696,basic,49,11-50,healthcare,22,10.0,7,1,2,0,0.28,7,0,0.81,0
cust_00415,2024-08-22,375,basic,49,11-50,tech,11,21.8,7,0,2,1,0.58,9,0,0.45,0
cust_00416,2024-09-02,364,free,0,1-10,tech,10,107.5,10,0,0,2,0.68,10,0,0.47,0
cust_00417,2025-07-13,50,free,0,11-50,healthcare,2,5.0,2,0,9,4,-0.42,3,0,0.48,1
cust_00418,2024-01-24,586,basic,49,1-10,tech,16,29.1,5,1,1,0,0.41,9,0,0.91,0
cust_00419,2025-03-01,184,free,0,1-10,other,8,22.9,9,0,1,0,0.75,8,0,0.5,0
cust_00420,2025-07-03,60,basic,49,51-200,other,19,12.8,7,2,0,0,0.81,10,0,0.41,0
cust_00421,2024-02-23,556,free,0,1-10,retail,15,20.6,12,0,1,1,0.59,7,0,0.49,0
cust_00422,2024-07-18,410,premium,199,51-200,retail,16,28.7,7,1,0,1,0.61,9,0,0.93,0
cust_00423,2024-04-03,516,free,0,11-50,other,1,5.7,2,0,35,1,-0.18,0,1,0.55,1
cust_00424,2024-11-30,275,free,0,1-10,finance,2,9.3,3,0,12,5,-0.12,2,0,0.59,1
cust_00425,2025-07-03,60,premium,199,200+,healthcare,2,5.0,5,2,8,4,0.15,2,0,0.6,1
cust_00426,2024-06-23,435,free,0,11-50,tech,16,40.3,13,0,0,0,0.88,9,0,0.62,0
cust_00427,2024-09-03,363,premium,199,51-200,retail,13,54.5,4,1,1,1,0.34,9,0,0.78,0
cust_00428,2024-08-13,384,free,0,11-50,tech,23,17.1,7,0,1,0,0.24,7,0,0.47,0
cust_00429,2025-06-12,81,basic,49,51-200,tech,4,12.5,3,1,6,0,0.81,10,0,0.27,1
cust_00430,2024-09-27,339,free,0,200+,other,13,68.3,11,0,7,0,0.52,8,0,0.77,0
cust_00431,2024-06-28,430,basic,49,1-10,tech,10,25.8,6,1,1,1,0.39,9,0,0.57,0
cust_00432,2024-12-31,244,free,0,1-10,tech,4,10.7,3,0,2,5,0.1,5,0,0.13,1
cust_00433,2024-08-22,375,free,0,51-200,retail,17,24.5,11,0,1,0,0.3,9,0,0.81,0
cust_00434,2025-05-10,114,basic,49,11-50,tech,14,33.1,10,2,1,1,0.51,9,0,0.51,0
cust_00435,2024-04-26,493,free,0,11-50,finance,15,16.5,4,0,2,0,0.58,10,0,0.71,0
cust_00436,2025-02-07,206,free,0,11-50,other,14,10.9,5,0,0,0,0.54,7,0,0.4,0
cust_00437,2024-09-02,364,free,0,11-50,healthcare,17,51.5,7,0,3,0,0.7,8,0,0.82,0
cust_00438,2024-12-10,265,basic,49,1-10,finance,21,18.8,11,0,13,0,0.88,7,0,0.6,0
cust_00439,2024-09-03,363,free,0,1-10,tech,14,40.1,6,0,0,0,0.37,8,0,0.92,0
cust_00440,2025-06-01,92,basic,49,51-200,tech,16,49.4,6,1,8,2,0.86,10,0,0.92,0
cust_00441,2024-05-03,486,basic,49,1-10,other,14,39.4,9,1,2,0,0.48,9,0,0.81,0
cust_00442,2025-04-08,146,basic,49,11-50,finance,15,31.8,7,1,8,0,0.21,7,0,0.53,0
cust_00443,2024-09-19,347,premium,199,1-10,tech,11,38.7,11,1,2,2,0.63,7,0,0.88,0
cust_00444,2023-10-25,677,free,0,1-10,tech,15,45.8,9,0,2,0,0.88,8,0,0.62,0
cust_00445,2024-10-28,308,free,0,51-200,tech,20,64.2,12,0,4,0,0.64,7,0,0.92,0
cust_00446,2023-09-14,718,free,0,1-10,retail,22,25.8,6,0,5,0,0.32,9,0,0.63,0
cust_00447,2025-02-19,194,basic,49,1-10,tech,19,30.9,5,3,0,0,0.37,7,0,0.51,0
cust_00448,2025-04-30,124,premium,199,1-10,tech,20,53.2,6,2,1,1,0.77,10,0,0.91,0
cust_00449,2024-12-05,270,free,0,1-10,healthcare,15,26.8,3,0,1,0,0.61,8,0,0.54,0
cust_00450,2023-10-23,679,free,0,200+,retail,2,13.6,4,0,1,2,0.19,6,0,0.29,1
cust_00451,2025-05-24,100,free,0,11-50,finance,3,5.0,5,0,14,0,0.75,8,0,0.42,1
cust_00452,2025-06-26,67,basic,49,1-10,tech,10,14.0,7,1,1,0,0.27,9,0,0.8,0
cust_00453,2024-07-19,409,free,0,11-50,healthcare,2,5.0,2,0,6,5,0.02,0,1,0.43,1
cust_00454,2025-07-09,54,free,0,200+,healthcare,9,39.0,13,0,2,1,0.74,9,0,0.93,0
cust_00455,2025-05-04,120,basic,49,1-10,other,1,5.0,2,1,27,0,0.66,9,0,0.12,1
cust_00456,2024-06-30,428,free,0,51-200,finance,14,44.4,6,0,10,0,0.77,8,0,0.59,0
cust_00457,2023-09-25,707,basic,49,1-10,healthcare,12,25.6,4,1,0,0,0.84,7,0,0.76,0
cust_00458,2024-10-06,330,basic,49,1-10,tech,14,26.0,6,2,1,1,0.64,7,0,0.93,0
cust_00459,2023-12-10,631,free,0,11-50,retail,17,24.4,12,0,5,0,0.33,9,0,0.56,0
cust_00460,2024-08-29,368,basic,49,1-10,finance,12,32.5,6,1,6,1,0.36,9,0,0.69,0
cust_00461,2023-12-17,624,free,0,200+,finance,17,25.3,7,0,0,2,0.88,7,0,0.48,0
cust_00462,2024-04-12,507,basic,49,1-10,other,15,21.8,8,1,1,1,0.87,7,0,0.88,0
cust_00463,2023-10-14,688,free,0,1-10,tech,15,10.0,3,0,0,0,0.69,7,0,0.89,0
cust_00464,2024-12-07,268,basic,49,11-50,tech,1,5.8,5,0,24,0,0.78,7,1,0.16,1
cust_00465,2024-12-06,269,free,0,51-200,retail,11,42.2,10,0,0,0,0.75,10,0,0.85,0
cust_00466,2023-12-31,610,basic,49,51-200,tech,17,13.5,6,3,5,1,0.79,8,0,0.73,0
cust_00467,2024-03-23,527,free,0,1-10,tech,2,5.0,2,0,2,0,0.39,8,0,0.15,1
cust_00468,2025-01-22,222,free,0,11-50,finance,18,21.5,11,0,3,2,0.21,10,0,0.46,0
cust_00469,2025-04-17,137,premium,199,1-10,retail,0,7.6,5,1,19,1,0.34,10,0,0.37,1
cust_00470,2024-09-04,362,free,0,11-50,tech,13,10.0,9,0,12,2,0.3,9,0,0.75,0
cust_00471,2025-07-07,56,premium,199,1-10,finance,13,38.1,10,1,1,0,0.48,7,0,0.86,0
cust_00472,2025-04-15,139,free,0,1-10,finance,18,10.0,3,0,3,2,0.89,8,0,0.86,0
cust_00473,2024-01-28,582,free,0,1-10,other,2,5.8,5,0,15,4,-0.27,6,0,0.43,1
cust_00474,2025-03-21,164,free,0,1-10,finance,3,5.5,2,0,19,0,0.53,10,0,0.33,1
cust_00475,2025-01-05,239,premium,199,51-200,retail,10,20.3,11,5,0,0,0.39,10,0,0.87,0
cust_00476,2024-01-21,589,free,0,200+,healthcare,1,18.3,3,0,8,0,0.24,10,0,0.12,1
cust_00477,2024-03-20,530,free,0,51-200,retail,17,94.3,14,0,3,0,0.89,10,0,0.83,0
cust_00478,2025-06-20,73,free,0,11-50,finance,1,17.0,1,0,22,1,-0.47,4,0,0.25,1
cust_00479,2025-03-14,171,premium,199,1-10,tech,16,19.1,8,5,13,0,0.25,10,0,0.84,0
cust_00480,2025-01-24,220,premium,199,1-10,finance,16,12.6,8,7,6,0,0.31,7,0,0.85,0
cust_00481,2024-04-16,503,basic,49,1-10,healthcare,15,48.3,11,3,3,0,0.79,8,0,0.5,0
cust_00482,2024-02-15,564,premium,199,1-10,tech,2,5.0,2,1,20,5,-0.35,3,0,0.34,1
cust_00483,2025-03-06,179,basic,49,51-200,finance,11,79.8,12,4,5,0,0.6,7,0,0.78,0
cust_00484,2023-10-15,687,free,0,200+,retail,11,27.8,6,0,6,0,0.34,8,0,0.71,0
cust_00485,2024-05-20,469,free,0,51-200,tech,8,36.9,5,0,2,1,0.47,7,0,0.83,0
cust_00486,2024-09-17,349,free,0,11-50,healthcare,1,6.1,8,0,4,0,0.87,10,1,0.46,1
cust_00487,2025-07-14,49,premium,199,1-10,finance,19,35.2,10,1,2,0,0.34,9,0,0.81,0
cust_00488,2023-10-10,692,free,0,11-50,healthcare,15,42.5,8,0,7,0,0.72,9,0,0.54,0
cust_00489,2025-01-01,243,basic,49,1-10,tech,12,35.2,11,3,0,0,0.65,9,0,0.72,0
cust_00490,2024-01-03,607,free,0,1-10,finance,2,5.0,1,0,4,0,0.68,7,0,0.41,1
cust_00491,2024-05-27,462,free,0,1-10,healthcare,11,81.6,9,0,0,1,0.3,10,0,0.93,0
cust_00492,2025-03-23,162,basic,49,1-10,finance,18,50.5,5,1,0,1,0.8,8,0,0.55,0
cust_00493,2025-03-20,165,premium,199,200+,finance,10,99.2,3,1,2,1,0.72,8,0,0.64,0
cust_00494,2023-09-08,724,free,0,1-10,finance,2,5.0,5,0,11,1,-0.38,5,1,0.36,1
cust_00495,2025-05-29,95,free,0,1-10,retail,13,32.1,7,0,6,0,0.76,7,0,0.56,0
cust_00496,2024-12-23,252,free,0,11-50,other,22,14.4,7,0,9,0,0.33,10,0,0.54,0
cust_00497,2024-04-25,494,free,0,1-10,finance,16,126.8,7,0,9,1,0.75,9,0,0.48,0
cust_00498,2024-12-18,257,free,0,200+,other,13,58.9,11,0,0,0,0.85,10,0,0.44,0
cust_00499,2025-02-27,186,basic,49,1-10,healthcare,17,42.4,5,2,1,1,0.5,8,0,0.59,0
cust_00500,2025-06-26,67,free,0,1-10,tech,3,7.9,5,0,26,2,0.05,1,0,0.34,1
cust_00501,2024-10-03,333,free,0,51-200,healthcare,18,30.0,7,0,2,0,0.36,8,0,0.83,0
cust_00502,2024-06-23,435,free,0,1-10,finance,13,35.4,4,0,1,1,0.51,7,0,0.74,0
cust_00503,2025-06-05,88,basic,49,1-10,other,1,9.6,1,1,10,0,0.52,8,0,0.33,1
cust_00504,2024-08-19,378,premium,199,1-10,tech,3,5.0,8,0,15,0,0.33,10,0,0.27,1
